emp_id,first_nm,last_nm,email,DOB,Gender,ph_num,hire_date,primary_skill,dept_nm,designation,management_level,ingest_timestamp,load_key
E00135,Heather,Larsen,twallace@example.com,12/14/1965,M,9127808645,3/31/2023,Agile - Scrum,Product_Management,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00136,Francis,Ford,daniel28@example.com,1/21/1963,M,6793941351,2/2/2015,Data_Analysis - R,Data_Analytics,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00137,Amanda,Mcdowell,rmorales@example.org,11/23/1992,F,4761062104,8/14/2024,Compliance - GAAP,Finance_Accounting,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00138,Kim,Price,tonybaker@example.net,10/20/1990,F,784434721,9/17/2023,HRIS_Systems,Human_Resources,Manager,7,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00139,Christine,Schultz,andersoncarl@example.net,9/11/1987,M,8157267337,2/28/2020,Campaign_Management,Sales_Marketing,Manager,7,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00140,Brenda,Harper,eddievargas@example.net,4/25/1974,F,5200674873,4/23/2014,Visualization - Tableau,Data_Analytics,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00141,Michael,Gray,hjacobs@example.net,12/5/1994,M,3602631464,7/10/2013,Financial_Reporting,Finance_Accounting,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00142,Ronald,Jimenez,scottcook@example.com,11/24/1992,M,2307460684,4/29/2017,Ticketing_Systems,Customer_Support,HR,8,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00143,Stephanie,Garrett,jasonbrown@example.org,3/30/1968,F,8229196902,6/29/2010,Accounting - SAP_FICO,Finance_Accounting,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00144,Tracy,Cox,knightbrian@example.org,10/24/1978,M,8722239426,4/23/2013,Customer_Service - Voice,Customer_Support,HR,8,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00145,Roger,Schmidt,williamsmichael@example.org,4/8/1973,M,6274065575,7/15/2013,Budgeting_Forecasting,Finance_Accounting,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00146,John,Elliott,andersonlaura@example.net,2/3/1977,M,893133026,5/27/2012,Customer_Service - Voice,Customer_Support,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00147,Julie,Martin,wmartin@example.net,7/15/1978,M,3151113429,3/20/2020,Accounting - Tally,Finance_Accounting,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00148,Eduardo,Burton,swansonwilliam@example.com,9/9/1985,M,4748977004,7/16/2024,Digital_Marketing - SEO,Sales_Marketing,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00149,Debra,Medina,tinamitchell@example.org,6/23/1960,M,9190998006,2/6/2022,Software Architecture,Software_Development,HR,8,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00150,Anthony,Montoya,hmartinez@example.net,12/12/1979,M,2527143729,3/21/2022,Testing - Automation,Quality_Assurance,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00151,Kathryn,Castillo,murphyamber@example.com,2/27/1982,F,7857547131,3/13/2021,Network Management,IT_Operations,Manager,7,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00152,Brett,Porter,hansonrebecca@example.org,3/31/1973,M,129555534,6/17/2017,Security - Application,Cybersecurity,Manager,7,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00153,Micheal,Hill,chadfrazier@example.net,4/21/1994,M,5846847324,3/29/2013,Testing - Automation,Quality_Assurance,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00154,Phillip,Briggs,garzaaaron@example.net,10/22/1961,M,987611831,12/18/2022,Compliance - GAAP,Finance_Accounting,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00155,Bryan,Perez,cstokes@example.net,1/15/1978,M,978067565,5/10/2014,Network Management,IT_Operations,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00156,Robert,Johnson,lauren39@example.org,6/25/1965,M,6327067997,11/10/2020,Agile - Scrum,Product_Management,HR,8,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00157,Joanne,Weber,walterwhitaker@example.com,5/25/1972,F,7043442964,8/5/2018,Programming - Python,Software_Development,HR,8,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00158,Mary,Walker,uking@example.net,1/6/1967,F,5416570518,5/8/2025,Agile - Scrum,Product_Management,Manager,7,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00159,Zachary,Andrews,along@example.org,5/8/1968,M,5266301936,9/20/2011,Testing - Manual,Quality_Assurance,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00160,Richard,Robbins,markbell@example.org,5/20/1980,M,1689058299,2/28/2014,Employee_Engagement,Human_Resources,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00161,Charles,Smith,kpaul@example.com,12/30/1994,M,9927185977,5/16/2013,Software Architecture,Software_Development,HR,8,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00162,Felicia,Powell,allenfisher@example.org,2/15/1989,F,2617101275,9/27/2010,Customer_Service - Email,Customer_Support,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00163,Richard,Cameron,raymondmichele@example.org,4/7/1993,M,3240943135,3/26/2016,Digital_Marketing - SEM,Sales_Marketing,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00164,Rebecca,Perez,sean21@example.net,1/7/1996,F,4525344483,3/5/2019,Server Admin - Windows,IT_Operations,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00165,Emily,Frazier,schroederaustin@example.org,8/4/1999,F,9869377837,6/28/2013,Payroll_Management,Human_Resources,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00166,Emily,Bright,cristianmorse@example.org,10/10/1997,F,9861594924,2/14/2022,Visualization - Tableau,Data_Analytics,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00167,Jacob,Anderson,yjohnston@example.net,11/6/1993,M,841434532,2/5/2025,Risk_Management,Cybersecurity,Manager,7,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00168,Matthew,Spencer,marilyn75@example.net,12/4/1991,M,8520753210,1/22/2013,Tools - Selenium,Quality_Assurance,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00169,Gloria,Francis,jameswood@example.org,11/29/1971,F,3303395065,3/7/2013,Compliance - ISO27001,Cybersecurity,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00170,Brian,Martin,frank01@example.net,4/7/1977,M,2465312377,8/14/2011,Digital_Marketing - SEM,Sales_Marketing,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00171,Emily,Owen,murphypatrick@example.net,6/1/1966,F,5608537728,12/11/2021,Version Control - Git,Software_Development,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00172,Alexandria,Porter,michael87@example.net,9/26/1973,M,3601105379,6/23/2015,Visualization - Power_BI,Data_Analytics,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00173,Joseph,Richardson,kristin38@example.net,12/7/1962,M,7168701466,5/12/2025,Ticketing_Systems,Customer_Support,HR,8,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00174,Christina,Cole,eric54@example.org,4/17/1970,F,5331806796,8/3/2021,Compliance - GAAP,Finance_Accounting,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00175,Jason,Mclean,mhamilton@example.org,1/14/1983,M,8282957909,8/23/2022,Data_Engineering - SQL,Data_Analytics,HR,8,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00176,William,Randolph,bjones@example.org,9/12/1960,M,6038034075,1/12/2024,Campaign_Management,Sales_Marketing,Manager,7,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00177,Jessica,Hood,annawheeler@example.com,7/16/1962,F,9141883701,8/4/2014,Visualization - Tableau,Data_Analytics,HR,8,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00178,Douglas,Brady,tammy84@example.com,12/5/1994,M,5074574069,3/8/2012,Accounting - Tally,Finance_Accounting,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00179,Michael,Rodriguez,kdiaz@example.com,9/6/1993,M,2888252822,9/6/2022,Employee_Engagement,Human_Resources,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00180,Kevin,Potter,halllinda@example.org,3/26/1996,M,4355669506,6/30/2013,Budgeting_Forecasting,Finance_Accounting,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00181,Claire,Peterson,thomashill@example.org,2/9/1983,M,1118201641,9/11/2016,Visualization - Power_BI,Data_Analytics,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00182,Mason,Guerra,glennhooper@example.net,4/1/1986,M,2132401658,5/8/2012,Security - Application,Cybersecurity,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00183,William,Johnson,pstrong@example.com,4/22/1971,M,7315349820,2/13/2011,Programming - JavaScript,Software_Development,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00184,Latasha,Wheeler,heidi06@example.net,11/17/1994,F,5301029160,4/1/2023,Programming - JavaScript,Software_Development,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00185,Larry,Nguyen,comptonmiranda@example.net,5/6/1963,M,8624823449,4/14/2016,Budgeting_Forecasting,Finance_Accounting,Manager,7,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00186,Danielle,Rivas,bjohnson@example.net,7/26/1996,M,3810185479,4/8/2016,Software Architecture,Software_Development,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00187,Brittany,Matthews,karenlawson@example.com,10/8/1984,F,2008692442,11/25/2011,HRIS_Systems,Human_Resources,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00188,Philip,Baker,xmendoza@example.net,10/6/1979,M,7911832036,8/2/2022,Programming - JavaScript,Software_Development,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00189,Crystal,Perez,derek68@example.org,2/18/1974,F,5558721338,11/28/2013,Server Admin - Windows,IT_Operations,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00190,Antonio,Harris,ebest@example.com,7/25/1986,M,8444130006,4/24/2022,Bug_Tracking,Quality_Assurance,HR,8,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00191,Justin,Duncan,yolandakelly@example.com,4/3/1999,M,8204467580,10/19/2022,Testing - Manual,Quality_Assurance,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00192,April,Willis,ericksonamanda@example.org,2/2/1991,F,1400223397,10/5/2017,Financial_Reporting,Finance_Accounting,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00193,Nicholas,Chang,cummingsjeremy@example.net,9/30/1962,M,2497739248,3/9/2025,Employee_Engagement,Human_Resources,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00194,Kristina,Bradley,kpowers@example.com,12/25/1970,M,5837102051,10/20/2017,Accounting - SAP_FICO,Finance_Accounting,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00195,Matthew,Davis,pambrowning@example.net,10/2/1983,M,7943779510,6/3/2014,Server Admin - Linux,IT_Operations,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00196,Aaron,Barker,tracyskinner@example.com,8/8/1981,M,4333983715,11/29/2016,Server Admin - Windows,IT_Operations,HR,8,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00197,Janice,White,andersonjoshua@example.net,7/8/1967,F,2893399562,12/6/2011,Campaign_Management,Sales_Marketing,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00198,Robert,Figueroa,mark61@example.org,5/10/1960,M,3001853451,5/23/2013,Testing - Automation,Quality_Assurance,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00199,Allison,Stanley,oevans@example.com,7/21/1968,M,5912474417,2/24/2019,Visualization - Tableau,Data_Analytics,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00200,Timothy,Mcconnell,danielle26@example.org,4/1/1963,M,3207244861,6/14/2014,Digital_Marketing - SEM,Sales_Marketing,HR,8,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00201,Dave,Martinez,david93@example.org,9/26/1969,M,3964650446,7/25/2013,Software Architecture,Software_Development,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00202,Sandra,Hayes,nathan73@example.net,1/10/1995,M,1225348881,8/30/2018,Tools - Selenium,Quality_Assurance,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00203,Jeffrey,Kline,zwilliams@example.com,6/24/1985,M,4090669346,9/17/2014,Testing - Automation,Quality_Assurance,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00204,Daniel,Parker,benjamin71@example.org,9/7/1988,M,753443935,2/1/2023,Campaign_Management,Sales_Marketing,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00205,William,Terry,maxwellangela@example.org,12/27/1987,M,357747937,11/10/2011,Customer_Service - Email,Customer_Support,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00206,Alfred,Potter,masonphillip@example.net,7/13/1977,M,183177418,8/4/2014,Technical_Product_Knowledge,Sales_Marketing,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00207,Mark,Hawkins,rachelrodriguez@example.com,7/4/1977,M,2041587323,2/1/2018,Testing - Manual,Quality_Assurance,HR,8,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00208,Danielle,Miller,april98@example.com,5/15/1969,M,5900380934,7/29/2019,Data_Engineering - SQL,Data_Analytics,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00209,Bryan,Schultz,vwood@example.net,5/28/1996,M,5835857998,7/9/2012,Financial_Reporting,Finance_Accounting,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00210,William,Baker,vboyd@example.com,9/18/1984,M,848097442,2/22/2021,Visualization - Power_BI,Data_Analytics,HR,8,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00211,Raymond,Norris,murrayjennifer@example.org,2/13/1997,M,3243151818,7/17/2018,CRM - Salesforce,Sales_Marketing,HR,8,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00212,Dwayne,Cameron,lpatel@example.com,9/26/1960,M,9943083675,2/22/2022,Data_Analysis - Python,Data_Analytics,Manager,7,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00213,Blake,Adams,terrytrevino@example.org,10/2/1990,M,7642367214,7/18/2010,Server Admin - Windows,IT_Operations,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00214,Jennifer,Grant,gmontgomery@example.net,4/20/1992,F,3713180798,9/27/2010,HRIS_Systems,Human_Resources,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00215,Antonio,Castillo,stacey85@example.com,6/12/1980,M,8792674192,7/21/2017,Payroll_Management,Human_Resources,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00216,Richard,Hunter,dixonsusan@example.com,12/19/1996,M,1411103708,5/18/2019,Visualization - Tableau,Data_Analytics,Manager,7,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00217,Jay,Stark,allenrobin@example.com,7/17/1973,M,9218006379,2/26/2021,Risk_Management,Cybersecurity,Manager,7,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00218,Mike,Sanchez,pamela78@example.com,11/11/1982,M,5685306661,6/30/2014,Visualization - Tableau,Data_Analytics,HR,8,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00219,Debra,Mcdonald,michaelwilliams@example.net,2/4/1975,M,9068999296,5/8/2024,Ticketing_Systems,Customer_Support,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00220,Danielle,Williams,sheila40@example.net,9/16/1968,F,2429173354,7/25/2021,CRM - Salesforce,Sales_Marketing,HR,8,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00221,Michael,Blackburn,natalieandrews@example.com,12/9/1973,M,4524992284,6/15/2023,CRM - Salesforce,Sales_Marketing,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00222,Glenn,Morris,morenomichelle@example.org,11/30/1992,M,1358560217,4/8/2015,Stakeholder_Management,Product_Management,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00223,Christina,Stone,kingjustin@example.org,8/29/1993,M,9082768275,1/29/2017,Recruitment - Interviewing,Human_Resources,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00224,Andre,Pineda,trevorbryant@example.com,6/19/1984,M,1543371741,5/12/2017,Data_Engineering - SQL,Data_Analytics,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00225,Colleen,Rivera,ufreeman@example.com,7/30/1989,F,9220179608,12/20/2020,Penetration_Testing,Cybersecurity,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00226,Lisa,Patrick,yreed@example.com,1/20/1991,M,4462500620,10/24/2014,Escalation_Management,Customer_Support,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00227,Antonio,George,thomasdavid@example.net,6/14/1995,M,4963876279,5/26/2023,Data_Engineering - SQL,Data_Analytics,HR,8,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00228,Sydney,Santos,hunter11@example.net,11/2/1972,F,340489363,6/19/2016,Tools - Selenium,Quality_Assurance,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00229,Erik,Miller,josejohnson@example.com,9/27/1978,M,7307285451,7/22/2021,Digital_Marketing - SEM,Sales_Marketing,HR,8,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00230,Jessica,Hardy,kjohnson@example.com,2/12/1981,M,8156357304,10/18/2018,Bug_Tracking,Quality_Assurance,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00231,Rachel,Gonzalez,vmccoy@example.net,3/10/1995,M,9088727945,10/2/2013,Agile - Scrum,Product_Management,HR,8,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00232,Richard,Quinn,cking@example.net,12/10/1991,M,9508610252,6/12/2012,Agile - Scrum,Product_Management,Manager,7,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00233,Michelle,Tapia,leonardgibbs@example.com,3/2/1996,F,3740190092,7/17/2015,Escalation_Management,Customer_Support,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00234,Travis,Hurst,brownmelissa@example.com,10/24/1967,M,4240356375,5/31/2010,Security - Network,Cybersecurity,HR,8,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00235,Ryan,Campbell,wilsonchristopher@example.com,4/4/1989,M,9185036262,1/21/2014,Risk_Management,Cybersecurity,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00236,David,Davis,michelleshah@example.net,5/16/1991,M,651514808,10/24/2024,Technical_Product_Knowledge,Sales_Marketing,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00237,Emily,Gutierrez,jenniferwillis@example.com,7/14/1996,F,6845361909,2/2/2020,Financial_Reporting,Finance_Accounting,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00238,William,Weber,osbornecolton@example.com,7/6/1960,M,8376797322,7/12/2019,Testing - Automation,Quality_Assurance,HR,8,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00239,Karen,Pittman,zgomez@example.org,2/5/1991,M,7605203978,6/20/2020,Employee_Engagement,Human_Resources,Manager,7,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00240,Kristi,Brown,ruizanthony@example.com,5/27/1979,M,7051058835,1/19/2015,Server Admin - Windows,IT_Operations,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00241,Jordan,Gaines,marshallkeith@example.net,3/6/1964,M,5715553384,11/26/2021,Server Admin - Linux,IT_Operations,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00242,Stephanie,Oneill,wilsonamber@example.org,8/24/1994,F,7130517827,4/5/2025,Recruitment - Interviewing,Human_Resources,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00243,Cindy,Foster,nwebster@example.com,1/10/1970,F,6157893621,9/21/2013,Ticketing_Systems,Customer_Support,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00244,Rodney,Stanley,tjohnson@example.net,12/16/1997,M,5366290866,6/23/2018,CRM - Salesforce,Sales_Marketing,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00245,Priscilla,Delacruz,patricia04@example.org,4/9/1969,F,2054469863,11/16/2023,Requirement_Gathering,Product_Management,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00246,Lisa,Caldwell,garnerrachel@example.com,12/9/1973,F,7760999348,7/20/2011,Programming - JavaScript,Software_Development,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00247,Jenna,Lee,michaelwilliams@example.net,12/18/1973,F,2910112317,1/5/2010,Cloud Platform - AWS,IT_Operations,HR,8,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00248,Cynthia,Keller,yorkmark@example.net,10/20/1964,M,2288100569,7/21/2019,Software Architecture,Software_Development,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00249,Brenda,Cochran,jamesmcpherson@example.com,12/30/1993,F,9877343615,3/6/2013,Financial_Reporting,Finance_Accounting,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00250,Melissa,Massey,burchmichael@example.org,4/15/1960,F,1949710478,12/19/2012,Software Architecture,Software_Development,HR,8,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00251,Christopher,Jones,cserrano@example.com,11/1/1982,M,1776459991,11/14/2012,Requirement_Gathering,Product_Management,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00252,Joseph,Lara,martinrebecca@example.net,2/25/1994,M,5726039588,10/1/2015,Testing - Automation,Quality_Assurance,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00253,Lee,Gibbs,jamesponce@example.com,5/27/1972,M,2496018472,2/26/2020,Security - Application,Cybersecurity,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00254,Robert,Taylor,mayerlance@example.net,3/22/1976,M,2367404003,7/14/2022,Compliance - GAAP,Finance_Accounting,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00255,Destiny,Phillips,dixonjason@example.com,12/5/1969,F,355469422,3/11/2025,Programming - Python,Software_Development,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00256,Jordan,Huerta,moranmichelle@example.net,4/28/1993,M,7913317485,9/24/2021,Cloud Platform - Azure,IT_Operations,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00257,Matthew,Cannon,fkelly@example.net,7/29/1974,M,2203450702,5/14/2017,Network Management,IT_Operations,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00258,Regina,Jenkins,opoole@example.org,11/2/1961,M,406360591,5/4/2023,Network Management,IT_Operations,HR,8,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00259,Diane,Roberts,cshaw@example.com,1/7/1980,F,8238338666,5/4/2013,Payroll_Management,Human_Resources,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00260,Mark,Dean,justinflynn@example.com,5/12/1994,M,8054835151,7/1/2019,Compliance - GAAP,Finance_Accounting,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00261,Tanya,Adams,ilee@example.org,12/29/1964,M,3219526997,12/3/2018,Compliance - ISO27001,Cybersecurity,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00262,John,Woodward,rodriguezveronica@example.net,6/8/1971,M,3625269304,7/29/2012,Cloud Platform - AWS,IT_Operations,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00263,Alan,Reyes,npatterson@example.com,8/11/1976,M,218845082,7/7/2012,Data_Analysis - R,Data_Analytics,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00264,Andrea,Young,powelljason@example.com,4/24/1969,F,8140682724,12/10/2013,Budgeting_Forecasting,Finance_Accounting,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00265,Michael,Gardner,jason45@example.net,7/23/1988,M,767185429,9/16/2020,CRM - Zendesk,Customer_Support,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00266,Ryan,Wright,carrie27@example.net,11/2/1968,M,1090295070,9/15/2011,Software Architecture,Software_Development,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00267,Bryan,Sherman,thomassamantha@example.org,7/23/1976,M,539540957,11/21/2024,Digital_Marketing - SEM,Sales_Marketing,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00268,Dwayne,Berry,yramirez@example.net,5/10/1972,M,5439751756,1/13/2018,Product_Roadmapping,Product_Management,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
